"LEM_ADAMSS"

"Time      "	".rama_wahacz_L.Element_Force.X"	".rama_wahacz_L.Element_Force.Y"	".rama_wahacz_P.Element_Force.X"	".rama_wahacz_P.Element_Force.Y"	".link_wahacz.Element_Force.X"	".link_wahacz.Element_Force.Y"
8.195000e+00	-6.257255e+03	3.363009e+02	-6.241066e+03	3.387017e+02	1.027635e+04	1.239285e+03
8.199375e+00	-6.229706e+03	3.349772e+02	-6.214241e+03	3.362535e+02	1.024114e+04	1.234216e+03
8.200000e+00	-6.220490e+03	3.335490e+02	-6.206501e+03	3.321349e+02	1.022652e+04	1.231884e+03
8.205000e+00	-6.207279e+03	3.335655e+02	-6.193198e+03	3.323111e+02	1.022489e+04	1.231348e+03
8.209397e+00	-6.183394e+03	3.326811e+02	-6.171043e+03	3.283474e+02	1.021713e+04	1.228050e+03
8.210000e+00	-6.193997e+03	3.334728e+02	-6.180225e+03	3.318241e+02	1.020784e+04	1.227535e+03
8.214450e+00	-6.215534e+03	3.348863e+02	-6.200067e+03	3.360864e+02	1.021948e+04	1.229540e+03
8.215000e+00	-6.228244e+03	3.347719e+02	-6.213709e+03	3.342066e+02	1.023663e+04	1.231271e+03
8.220000e+00	-6.230797e+03	3.344034e+02	-6.216762e+03	3.331418e+02	1.023225e+04	1.230641e+03
8.225000e+00	-6.295037e+03	3.376212e+02	-6.280602e+03	3.370516e+02	1.029629e+04	1.236153e+03
8.228432e+00	-6.211352e+03	3.341381e+02	-6.198693e+03	3.304185e+02	1.023241e+04	1.227925e+03
8.230000e+00	-6.224940e+03	3.356849e+02	-6.211574e+03	3.330827e+02	1.026447e+04	1.231364e+03
8.235000e+00	-6.165817e+03	3.326499e+02	-6.153568e+03	3.282719e+02	1.018363e+04	1.220788e+03
8.240000e+00	-6.309349e+03	3.413228e+02	-6.293840e+03	3.421781e+02	1.038464e+04	1.244517e+03
8.245000e+00	-6.166104e+03	3.332834e+02	-6.154984e+03	3.267878e+02	1.021116e+04	1.221637e+03
8.250000e+00	-6.137672e+03	3.335840e+02	-6.128375e+03	3.234225e+02	1.025722e+04	1.224552e+03
8.255000e+00	-6.261108e+03	3.386014e+02	-6.247133e+03	3.368258e+02	1.032274e+04	1.235770e+03
8.260000e+00	-6.333678e+03	3.437966e+02	-6.317707e+03	3.452798e+02	1.043251e+04	1.247741e+03
8.261677e+00	-6.278275e+03	3.402680e+02	-6.263115e+03	3.406982e+02	1.033018e+04	1.235447e+03
8.265000e+00	-6.220047e+03	3.361883e+02	-6.206827e+03	3.334523e+02	1.023703e+04	1.223805e+03
8.270000e+00	-6.343828e+03	3.451637e+02	-6.326285e+03	3.494582e+02	1.043242e+04	1.247273e+03
8.275000e+00	-6.282701e+03	3.395715e+02	-6.269540e+03	3.364186e+02	1.033027e+04	1.232895e+03
8.280000e+00	-6.264046e+03	3.406403e+02	-6.249640e+03	3.397068e+02	1.032931e+04	1.231927e+03
8.285000e+00	-6.315158e+03	3.434756e+02	-6.299938e+03	3.437830e+02	1.039475e+04	1.239059e+03
8.290000e+00	-6.234966e+03	3.385586e+02	-6.222024e+03	3.351728e+02	1.027998e+04	1.224502e+03
8.295000e+00	-6.387639e+03	3.487880e+02	-6.370200e+03	3.527125e+02	1.050621e+04	1.251359e+03
8.299311e+00	-6.327207e+03	3.442338e+02	-6.311607e+03	3.453923e+02	1.038278e+04	1.235676e+03
8.300000e+00	-6.291165e+03	3.414472e+02	-6.277465e+03	3.392978e+02	1.033429e+04	1.229354e+03
8.303540e+00	-6.320138e+03	3.444836e+02	-6.304335e+03	3.458313e+02	1.039062e+04	1.236437e+03
8.305000e+00	-6.301893e+03	3.432684e+02	-6.287327e+03	3.424887e+02	1.037676e+04	1.234243e+03
8.310000e+00	-6.302458e+03	3.439700e+02	-6.287622e+03	3.436288e+02	1.038512e+04	1.234334e+03
8.315000e+00	-6.318241e+03	3.439715e+02	-6.304208e+03	3.421935e+02	1.039637e+04	1.235000e+03
8.320000e+00	-6.270922e+03	3.420590e+02	-6.257626e+03	3.391346e+02	1.034382e+04	1.227785e+03
8.323038e+00	-6.334599e+03	3.467977e+02	-6.318429e+03	3.487950e+02	1.042519e+04	1.237392e+03
8.325000e+00	-6.333925e+03	3.458368e+02	-6.318912e+03	3.458449e+02	1.041442e+04	1.235572e+03
8.329444e+00	-6.338304e+03	3.467328e+02	-6.322495e+03	3.480316e+02	1.042700e+04	1.236996e+03
8.330000e+00	-6.335713e+03	3.459971e+02	-6.321159e+03	3.449842e+02	1.042940e+04	1.236645e+03
8.335000e+00	-6.262377e+03	3.423312e+02	-6.249474e+03	3.387233e+02	1.033840e+04	1.224694e+03
8.340000e+00	-6.404090e+03	3.511403e+02	-6.388236e+03	3.522042e+02	1.054145e+04	1.247634e+03
8.341707e+00	-6.344872e+03	3.479622e+02	-6.329550e+03	3.483459e+02	1.044962e+04	1.236745e+03
8.345000e+00	-6.273682e+03	3.432025e+02	-6.260352e+03	3.403414e+02	1.033960e+04	1.223413e+03
8.350000e+00	-6.421894e+03	3.531145e+02	-6.404023e+03	3.576538e+02	1.055851e+04	1.249712e+03
8.355000e+00	-6.351134e+03	3.467831e+02	-6.337741e+03	3.437791e+02	1.043501e+04	1.233012e+03
8.360000e+00	-6.267670e+03	3.439358e+02	-6.254273e+03	3.411049e+02	1.034848e+04	1.222710e+03
8.361662e+00	-6.324428e+03	3.463823e+02	-6.311348e+03	3.428667e+02	1.042285e+04	1.230554e+03
8.365000e+00	-6.418678e+03	3.531008e+02	-6.402966e+03	3.538282e+02	1.057213e+04	1.247517e+03
8.366747e+00	-6.368241e+03	3.503961e+02	-6.352770e+03	3.509263e+02	1.048951e+04	1.237833e+03
8.370000e+00	-6.289886e+03	3.450900e+02	-6.276640e+03	3.420147e+02	1.036644e+04	1.222948e+03
8.375000e+00	-6.426562e+03	3.540369e+02	-6.410630e+03	3.550985e+02	1.058507e+04	1.247773e+03
8.376715e+00	-6.372019e+03	3.510176e+02	-6.356599e+03	3.514324e+02	1.049775e+04	1.237455e+03
8.380000e+00	-6.300180e+03	3.461136e+02	-6.286817e+03	3.431937e+02	1.038398e+04	1.223695e+03
8.385000e+00	-6.457464e+03	3.566130e+02	-6.439418e+03	3.612968e+02	1.061773e+04	1.251609e+03
8.388173e+00	-6.349843e+03	3.492343e+02	-6.337970e+03	3.431378e+02	1.049890e+04	1.234143e+03
8.390000e+00	-6.379168e+03	3.503854e+02	-6.363523e+03	3.513853e+02	1.044524e+04	1.229591e+03
8.391827e+00	-6.385565e+03	3.511024e+02	-6.370673e+03	3.507264e+02	1.049127e+04	1.235057e+03
8.395000e+00	-6.399809e+03	3.537830e+02	-6.384456e+03	3.537887e+02	1.057241e+04	1.243886e+03
8.398122e+00	-6.361992e+03	3.501457e+02	-6.348624e+03	3.469438e+02	1.048640e+04	1.232771e+03
8.400000e+00	-6.364462e+03	3.507425e+02	-6.350345e+03	3.489046e+02	1.048579e+04	1.232641e+03
8.404225e+00	-6.375175e+03	3.509896e+02	-6.361397e+03	3.485326e+02	1.049194e+04	1.232513e+03
8.405000e+00	-6.395257e+03	3.528393e+02	-6.380413e+03	3.521962e+02	1.052792e+04	1.236872e+03
8.410000e+00	-6.462840e+03	3.578259e+02	-6.446580e+03	3.592983e+02	1.064760e+04	1.249815e+03
8.411621e+00	-6.392531e+03	3.535491e+02	-6.377291e+03	3.535988e+02	1.052922e+04	1.235792e+03
8.415000e+00	-6.339475e+03	3.498735e+02	-6.325791e+03	3.473598e+02	1.044588e+04	1.225768e+03
8.420000e+00	-6.435197e+03	3.567320e+02	-6.418029e+03	3.600662e+02	1.058298e+04	1.241899e+03
8.425000e+00	-6.371660e+03	3.521093e+02	-6.358016e+03	3.493927e+02	1.050047e+04	1.230296e+03
8.430000e+00	-6.425501e+03	3.560225e+02	-6.410144e+03	3.561054e+02	1.058381e+04	1.239777e+03
8.434144e+00	-6.418145e+03	3.561093e+02	-6.402631e+03	3.564899e+02	1.057488e+04	1.237945e+03
8.435000e+00	-6.379462e+03	3.528564e+02	-6.365634e+03	3.504468e+02	1.050489e+04	1.229384e+03
8.439183e+00	-6.399986e+03	3.537083e+02	-6.386514e+03	3.505865e+02	1.053663e+04	1.232617e+03
8.440000e+00	-6.428095e+03	3.564341e+02	-6.413034e+03	3.560099e+02	1.058940e+04	1.238991e+03
8.444207e+00	-6.409918e+03	3.561361e+02	-6.394818e+03	3.557918e+02	1.057158e+04	1.236033e+03
8.445000e+00	-6.396451e+03	3.545898e+02	-6.382237e+03	3.527504e+02	1.053913e+04	1.231986e+03
8.449444e+00	-6.387514e+03	3.544790e+02	-6.374479e+03	3.504903e+02	1.055087e+04	1.231779e+03
8.450000e+00	-6.389155e+03	3.547766e+02	-6.375037e+03	3.528789e+02	1.053482e+04	1.230408e+03
8.454444e+00	-6.418579e+03	3.563908e+02	-6.402463e+03	3.579018e+02	1.054650e+04	1.232620e+03
8.455000e+00	-6.430045e+03	3.561707e+02	-6.415060e+03	3.555580e+02	1.056379e+04	1.234209e+03
8.460000e+00	-6.432027e+03	3.587936e+02	-6.417075e+03	3.578975e+02	1.063941e+04	1.241228e+03
8.465000e+00	-6.403808e+03	3.555337e+02	-6.389696e+03	3.535138e+02	1.054906e+04	1.230863e+03
8.468140e+00	-6.450159e+03	3.595395e+02	-6.434376e+03	3.602163e+02	1.063163e+04	1.239689e+03
8.470000e+00	-6.463287e+03	3.594893e+02	-6.447840e+03	3.596145e+02	1.063278e+04	1.239606e+03
8.475000e+00	-6.402654e+03	3.558834e+02	-6.388980e+03	3.530777e+02	1.054973e+04	1.228867e+03
8.480000e+00	-6.473803e+03	3.609547e+02	-6.458249e+03	3.611701e+02	1.066500e+04	1.241885e+03
8.482555e+00	-6.454730e+03	3.588252e+02	-6.440571e+03	3.566154e+02	1.062647e+04	1.237013e+03
8.485000e+00	-6.424838e+03	3.581841e+02	-6.410406e+03	3.565522e+02	1.059965e+04	1.233733e+03
8.490000e+00	-6.433494e+03	3.580757e+02	-6.417805e+03	3.592250e+02	1.054723e+04	1.227409e+03
8.493295e+00	-6.409271e+03	3.579670e+02	-6.396479e+03	3.532687e+02	1.062077e+04	1.234330e+03
8.495000e+00	-6.410541e+03	3.586443e+02	-6.396670e+03	3.559163e+02	1.061204e+04	1.233084e+03
8.499095e+00	-6.465695e+03	3.597879e+02	-6.452266e+03	3.562975e+02	1.064045e+04	1.235394e+03
8.500000e+00	-6.473324e+03	3.613683e+02	-6.458408e+03	3.606486e+02	1.065546e+04	1.237433e+03
8.505000e+00	-6.475961e+03	3.623777e+02	-6.461182e+03	3.611990e+02	1.067725e+04	1.238195e+03
8.507905e+00	-6.467806e+03	3.601030e+02	-6.453995e+03	3.573458e+02	1.063181e+04	1.233620e+03
8.510000e+00	-6.444060e+03	3.602278e+02	-6.429690e+03	3.584239e+02	1.062754e+04	1.233127e+03
8.515000e+00	-6.459288e+03	3.606573e+02	-6.443282e+03	3.621986e+02	1.059002e+04	1.228947e+03
8.518771e+00	-6.429291e+03	3.614637e+02	-6.416769e+03	3.559984e+02	1.069977e+04	1.238909e+03
8.520000e+00	-6.423556e+03	3.614524e+02	-6.409098e+03	3.596199e+02	1.065294e+04	1.234047e+03
8.524375e+00	-6.521062e+03	3.640173e+02	-6.505161e+03	3.649078e+02	1.068677e+04	1.238368e+03
8.525000e+00	-6.509498e+03	3.631224e+02	-6.494775e+03	3.618902e+02	1.068265e+04	1.237306e+03
8.527812e+00	-6.470141e+03	3.624015e+02	-6.455535e+03	3.609315e+02	1.066538e+04	1.234940e+03
8.530000e+00	-6.525622e+03	3.664423e+02	-6.510420e+03	3.657832e+02	1.076337e+04	1.244618e+03
8.535000e+00	-6.412093e+03	3.587764e+02	-6.399240e+03	3.544699e+02	1.057380e+04	1.222764e+03
8.536496e+00	-6.482471e+03	3.626560e+02	-6.468395e+03	3.602530e+02	1.066819e+04	1.233723e+03
8.540000e+00	-6.512859e+03	3.658332e+02	-6.497635e+03	3.652340e+02	1.074049e+04	1.241525e+03
8.543118e+00	-6.475432e+03	3.626074e+02	-6.462024e+03	3.590135e+02	1.067400e+04	1.233335e+03
8.545000e+00	-6.470441e+03	3.630265e+02	-6.456307e+03	3.607241e+02	1.066975e+04	1.232755e+03
8.549073e+00	-6.491674e+03	3.636359e+02	-6.478015e+03	3.604481e+02	1.068993e+04	1.234195e+03
8.550000e+00	-6.511940e+03	3.656480e+02	-6.497285e+03	3.640482e+02	1.073263e+04	1.239082e+03
8.555000e+00	-6.573673e+03	3.702418e+02	-6.557074e+03	3.718679e+02	1.082314e+04	1.248679e+03
8.556680e+00	-6.526495e+03	3.670355e+02	-6.510764e+03	3.674178e+02	1.073828e+04	1.238836e+03
8.560000e+00	-6.443890e+03	3.620874e+02	-6.430137e+03	3.591993e+02	1.062759e+04	1.225740e+03
8.565000e+00	-6.609125e+03	3.730611e+02	-6.590636e+03	3.778735e+02	1.087026e+04	1.254173e+03
8.568163e+00	-6.495898e+03	3.652454e+02	-6.483702e+03	3.590963e+02	1.074010e+04	1.235564e+03
8.570000e+00	-6.528882e+03	3.664407e+02	-6.512889e+03	3.674060e+02	1.069191e+04	1.231905e+03
8.575000e+00	-6.553190e+03	3.704539e+02	-6.537340e+03	3.706476e+02	1.083114e+04	1.247225e+03
8.578010e+00	-6.522575e+03	3.667834e+02	-6.508670e+03	3.638413e+02	1.074561e+04	1.236509e+03
8.580000e+00	-6.514893e+03	3.670234e+02	-6.500342e+03	3.653016e+02	1.073611e+04	1.235309e+03
8.585000e+00	-6.444267e+03	3.628714e+02	-6.431301e+03	3.586027e+02	1.063007e+04	1.221951e+03
8.586713e+00	-6.528697e+03	3.671739e+02	-6.515836e+03	3.622169e+02	1.076337e+04	1.236363e+03
8.590000e+00	-6.528169e+03	3.683018e+02	-6.513324e+03	3.670388e+02	1.075272e+04	1.235559e+03
8.595000e+00	-6.540390e+03	3.701788e+02	-6.525431e+03	3.689651e+02	1.079486e+04	1.238731e+03
8.597786e+00	-6.530432e+03	3.673851e+02	-6.516454e+03	3.646860e+02	1.073178e+04	1.232265e+03
8.600000e+00	-6.498947e+03	3.674177e+02	-6.484446e+03	3.655117e+02	1.073137e+04	1.232451e+03
8.605000e+00	-6.580837e+03	3.720141e+02	-6.564235e+03	3.737254e+02	1.081781e+04	1.242052e+03
8.610000e+00	-6.650975e+03	3.781907e+02	-6.632683e+03	3.824176e+02	1.096741e+04	1.257992e+03
8.615000e+00	-6.504320e+03	3.680018e+02	-6.489962e+03	3.658929e+02	1.072826e+04	1.229789e+03
8.618825e+00	-6.532603e+03	3.692662e+02	-6.518839e+03	3.660166e+02	1.077072e+04	1.233563e+03
8.620000e+00	-6.557664e+03	3.713043e+02	-6.543019e+03	3.694813e+02	1.081421e+04	1.238426e+03
8.625000e+00	-6.604528e+03	3.744970e+02	-6.588702e+03	3.746323e+02	1.087799e+04	1.244945e+03
8.630000e+00	-6.524517e+03	3.694803e+02	-6.510366e+03	3.669791e+02	1.075498e+04	1.230444e+03
8.632877e+00	-6.567454e+03	3.731954e+02	-6.551766e+03	3.732342e+02	1.082761e+04	1.237910e+03
8.635000e+00	-6.601187e+03	3.743145e+02	-6.585732e+03	3.738795e+02	1.086106e+04	1.241242e+03
8.638106e+00	-6.561260e+03	3.715037e+02	-6.547565e+03	3.680425e+02	1.081360e+04	1.235525e+03
8.640000e+00	-6.546773e+03	3.717367e+02	-6.532337e+03	3.695863e+02	1.080484e+04	1.234457e+03
8.645000e+00	-6.568860e+03	3.732686e+02	-6.553624e+03	3.725885e+02	1.081982e+04	1.235151e+03
8.650000e+00	-6.637490e+03	3.780322e+02	-6.620819e+03	3.794477e+02	1.093451e+04	1.247660e+03
8.651736e+00	-6.609353e+03	3.757883e+02	-6.593243e+03	3.764563e+02	1.087501e+04	1.240992e+03
8.655000e+00	-6.510785e+03	3.698172e+02	-6.497071e+03	3.665574e+02	1.074176e+04	1.225377e+03
8.660000e+00	-6.662740e+03	3.797538e+02	-6.646357e+03	3.805814e+02	1.098148e+04	1.251563e+03
8.661709e+00	-6.604972e+03	3.764677e+02	-6.588993e+03	3.768492e+02	1.088705e+04	1.240851e+03
8.665000e+00	-6.525412e+03	3.709641e+02	-6.511588e+03	3.678633e+02	1.076063e+04	1.226096e+03
8.670000e+00	-6.675969e+03	3.809774e+02	-6.659446e+03	3.820004e+02	1.100206e+04	1.252411e+03
8.671666e+00	-6.607162e+03	3.770335e+02	-6.591279e+03	3.772400e+02	1.089209e+04	1.239902e+03
8.675000e+00	-6.538350e+03	3.721686e+02	-6.524375e+03	3.692783e+02	1.078110e+04	1.226997e+03
8.680000e+00	-6.712456e+03	3.839223e+02	-6.693616e+03	3.889010e+02	1.104259e+04	1.257157e+03
8.685000e+00	-6.617203e+03	3.768703e+02	-6.602148e+03	3.756811e+02	1.088326e+04	1.236879e+03
8.690000e+00	-6.627371e+03	3.791063e+02	-6.612222e+03	3.778942e+02	1.093386e+04	1.240590e+03
8.691889e+00	-6.659862e+03	3.795850e+02	-6.643048e+03	3.813891e+02	1.092314e+04	1.241195e+03
8.694265e+00	-6.607313e+03	3.768452e+02	-6.592588e+03	3.750117e+02	1.088428e+04	1.236097e+03
8.695000e+00	-6.612360e+03	3.776903e+02	-6.597162e+03	3.766368e+02	1.090178e+04	1.238148e+03
8.700000e+00	-6.606981e+03	3.788827e+02	-6.591811e+03	3.776011e+02	1.092973e+04	1.239829e+03
8.705000e+00	-6.563961e+03	3.769982e+02	-6.549263e+03	3.749089e+02	1.088638e+04	1.234856e+03
8.708408e+00	-6.673879e+03	3.817194e+02	-6.657158e+03	3.831839e+02	1.097529e+04	1.244912e+03
8.710000e+00	-6.652337e+03	3.801297e+02	-6.636792e+03	3.796549e+02	1.094545e+04	1.240894e+03
8.715000e+00	-6.606138e+03	3.782444e+02	-6.591072e+03	3.769781e+02	1.088727e+04	1.233007e+03
8.720000e+00	-6.615182e+03	3.779824e+02	-6.601559e+03	3.741625e+02	1.090627e+04	1.234488e+03
8.725000e+00	-6.678034e+03	3.833536e+02	-6.661676e+03	3.840901e+02	1.100536e+04	1.245103e+03
8.728978e+00	-6.655332e+03	3.823614e+02	-6.639151e+03	3.830263e+02	1.096693e+04	1.239950e+03
8.730000e+00	-6.626365e+03	3.789559e+02	-6.612196e+03	3.761005e+02	1.090158e+04	1.231944e+03
8.733460e+00	-6.677990e+03	3.831123e+02	-6.661262e+03	3.845784e+02	1.097920e+04	1.241374e+03
8.735000e+00	-6.659715e+03	3.818111e+02	-6.644170e+03	3.812477e+02	1.096278e+04	1.239108e+03
8.740000e+00	-6.665951e+03	3.833514e+02	-6.649758e+03	3.838080e+02	1.098990e+04	1.241310e+03
8.743076e+00	-6.662243e+03	3.816472e+02	-6.648165e+03	3.783934e+02	1.098166e+04	1.239922e+03
8.745000e+00	-6.635173e+03	3.814126e+02	-6.620422e+03	3.794067e+02	1.095845e+04	1.237098e+03
8.748538e+00	-6.699328e+03	3.848076e+02	-6.682598e+03	3.862234e+02	1.101199e+04	1.243028e+03
8.750000e+00	-6.678480e+03	3.832988e+02	-6.663078e+03	3.824558e+02	1.098921e+04	1.239794e+03
8.755000e+00	-6.666398e+03	3.839077e+02	-6.650585e+03	3.836956e+02	1.099325e+04	1.239340e+03
8.760000e+00	-6.683530e+03	3.835783e+02	-6.668851e+03	3.813482e+02	1.100283e+04	1.239883e+03
8.765000e+00	-6.608687e+03	3.803272e+02	-6.595028e+03	3.765177e+02	1.091848e+04	1.229423e+03
8.770000e+00	-6.811855e+03	3.933988e+02	-6.792554e+03	3.987894e+02	1.119949e+04	1.261627e+03
8.775000e+00	-6.699232e+03	3.852952e+02	-6.683901e+03	3.842710e+02	1.101236e+04	1.238356e+03
8.780000e+00	-6.645637e+03	3.829991e+02	-6.630555e+03	3.814883e+02	1.096759e+04	1.234500e+03
8.783747e+00	-6.621689e+03	3.831982e+02	-6.607434e+03	3.802146e+02	1.096917e+04	1.232091e+03
8.785000e+00	-6.690477e+03	3.866164e+02	-6.675421e+03	3.848188e+02	1.105239e+04	1.241165e+03
8.790000e+00	-6.649098e+03	3.833731e+02	-6.635164e+03	3.799844e+02	1.096512e+04	1.230648e+03
8.795000e+00	-6.791268e+03	3.933022e+02	-6.772481e+03	3.979084e+02	1.116867e+04	1.254168e+03
8.798988e+00	-6.712454e+03	3.878400e+02	-6.696692e+03	3.874879e+02	1.105022e+04	1.239212e+03
8.800000e+00	-6.694195e+03	3.863906e+02	-6.679209e+03	3.846855e+02	1.102240e+04	1.235901e+03
8.804444e+00	-6.665286e+03	3.857950e+02	-6.651832e+03	3.812600e+02	1.102677e+04	1.234575e+03
8.805000e+00	-6.667853e+03	3.859986e+02	-6.653156e+03	3.838756e+02	1.100632e+04	1.232971e+03
8.809444e+00	-6.707138e+03	3.877899e+02	-6.690110e+03	3.896665e+02	1.102113e+04	1.236040e+03
8.810000e+00	-6.720295e+03	3.875243e+02	-6.704609e+03	3.868892e+02	1.104028e+04	1.237667e+03
8.815000e+00	-6.712504e+03	3.904061e+02	-6.696885e+03	3.893775e+02	1.112178e+04	1.244979e+03
8.817804e+00	-6.710125e+03	3.869434e+02	-6.695933e+03	3.838277e+02	1.103789e+04	1.235697e+03
8.820000e+00	-6.687742e+03	3.868298e+02	-6.672957e+03	3.847269e+02	1.102676e+04	1.234669e+03
8.823108e+00	-6.728504e+03	3.905519e+02	-6.712182e+03	3.909583e+02	1.109871e+04	1.241859e+03
8.825000e+00	-6.751980e+03	3.909091e+02	-6.735996e+03	3.907319e+02	1.111245e+04	1.243158e+03
8.830000e+00	-6.673770e+03	3.871560e+02	-6.660664e+03	3.819097e+02	1.104979e+04	1.234137e+03
8.835000e+00	-6.632987e+03	3.836790e+02	-6.620750e+03	3.772374e+02	1.095230e+04	1.222705e+03
8.840000e+00	-6.763901e+03	3.931446e+02	-6.747944e+03	3.927122e+02	1.116363e+04	1.246521e+03
8.842901e+00	-6.723231e+03	3.894346e+02	-6.709084e+03	3.860384e+02	1.108561e+04	1.237458e+03
8.845000e+00	-6.710744e+03	3.893621e+02	-6.695925e+03	3.872085e+02	1.106930e+04	1.235736e+03
8.848196e+00	-6.772480e+03	3.939390e+02	-6.755893e+03	3.946752e+02	1.116085e+04	1.245110e+03
8.850000e+00	-6.778877e+03	3.935440e+02	-6.762634e+03	3.937343e+02	1.115326e+04	1.244139e+03
8.854066e+00	-6.749445e+03	3.931497e+02	-6.732754e+03	3.942131e+02	1.112922e+04	1.241126e+03
8.855000e+00	-6.735681e+03	3.907453e+02	-6.720921e+03	3.883421e+02	1.109357e+04	1.236427e+03
8.860000e+00	-6.792464e+03	3.961525e+02	-6.776561e+03	3.954938e+02	1.122023e+04	1.248974e+03
8.863684e+00	-6.797420e+03	3.948197e+02	-6.779546e+03	3.980570e+02	1.114487e+04	1.242609e+03
8.865000e+00	-6.778680e+03	3.934781e+02	-6.763590e+03	3.916899e+02	1.115669e+04	1.242423e+03
8.870000e+00	-6.705593e+03	3.914199e+02	-6.690306e+03	3.898156e+02	1.110432e+04	1.236952e+03
8.872280e+00	-6.722661e+03	3.904363e+02	-6.709134e+03	3.861796e+02	1.107977e+04	1.232047e+03
8.875000e+00	-6.724347e+03	3.940166e+02	-6.709248e+03	3.918052e+02	1.116342e+04	1.240626e+03
8.879371e+00	-6.816116e+03	3.967443e+02	-6.798989e+03	3.983727e+02	1.119893e+04	1.245776e+03
8.880000e+00	-6.795912e+03	3.949373e+02	-6.780648e+03	3.932979e+02	1.117735e+04	1.242418e+03
8.885000e+00	-6.709746e+03	3.914314e+02	-6.695606e+03	3.879994e+02	1.108918e+04	1.231578e+03
8.890000e+00	-6.876138e+03	4.018967e+02	-6.857146e+03	4.065465e+02	1.130264e+04	1.255923e+03
8.895000e+00	-6.763669e+03	3.942065e+02	-6.749145e+03	3.913482e+02	1.114379e+04	1.235759e+03
8.899240e+00	-6.773493e+03	3.947449e+02	-6.758727e+03	3.922639e+02	1.115564e+04	1.237083e+03
8.900000e+00	-6.793969e+03	3.967270e+02	-6.778187e+03	3.959683e+02	1.119574e+04	1.241744e+03
8.905000e+00	-6.784172e+03	3.971986e+02	-6.767823e+03	3.974174e+02	1.118969e+04	1.240184e+03
8.910000e+00	-6.750276e+03	3.939875e+02	-6.735792e+03	3.910897e+02	1.112699e+04	1.232635e+03
8.911899e+00	-6.720142e+03	3.936584e+02	-6.707463e+03	3.874371e+02	1.114272e+04	1.232285e+03
8.915000e+00	-6.839480e+03	3.993155e+02	-6.823593e+03	3.986842e+02	1.124342e+04	1.244401e+03
8.917883e+00	-6.781391e+03	3.956691e+02	-6.766962e+03	3.925363e+02	1.117329e+04	1.237015e+03
8.920000e+00	-6.771758e+03	3.958659e+02	-6.756743e+03	3.937897e+02	1.116850e+04	1.236630e+03
8.925000e+00	-6.856582e+03	4.014172e+02	-6.839281e+03	4.031482e+02	1.127892e+04	1.248329e+03
8.930000e+00	-6.844259e+03	3.994951e+02	-6.827871e+03	3.994079e+02	1.124097e+04	1.243633e+03
8.935000e+00	-6.801856e+03	3.977351e+02	-6.785170e+03	3.991329e+02	1.115761e+04	1.233706e+03
8.940000e+00	-6.788127e+03	4.022129e+02	-6.772424e+03	4.008413e+02	1.131547e+04	1.248417e+03
8.945000e+00	-6.771865e+03	3.956524e+02	-6.757631e+03	3.924109e+02	1.112944e+04	1.227681e+03
8.950000e+00	-6.863371e+03	4.034319e+02	-6.847253e+03	4.029174e+02	1.132127e+04	1.247926e+03
8.952892e+00	-6.819056e+03	3.996280e+02	-6.804687e+03	3.962244e+02	1.124209e+04	1.238947e+03
8.955000e+00	-6.800559e+03	3.993675e+02	-6.785503e+03	3.972260e+02	1.122133e+04	1.236834e+03
8.958249e+00	-6.860894e+03	4.037869e+02	-6.844086e+03	4.045243e+02	1.130817e+04	1.245669e+03
8.960000e+00	-6.864650e+03	4.030976e+02	-6.848222e+03	4.032474e+02	1.129412e+04	1.244165e+03
8.964065e+00	-6.837681e+03	4.028742e+02	-6.820907e+03	4.036697e+02	1.127933e+04	1.242278e+03
8.965000e+00	-6.822682e+03	4.005845e+02	-6.807684e+03	3.981990e+02	1.124453e+04	1.237768e+03
8.970000e+00	-6.890647e+03	4.063505e+02	-6.874496e+03	4.057345e+02	1.137845e+04	1.250909e+03
8.973608e+00	-6.886895e+03	4.046114e+02	-6.869127e+03	4.072085e+02	1.130198e+04	1.244487e+03
8.975000e+00	-6.858484e+03	4.028618e+02	-6.843191e+03	4.010846e+02	1.129407e+04	1.242279e+03
8.980000e+00	-6.817409e+03	4.025025e+02	-6.801829e+03	4.010024e+02	1.128144e+04	1.240460e+03
8.983333e+00	-6.764112e+03	4.029478e+02	-6.748550e+03	4.011034e+02	1.129665e+04	1.241022e+03
8.985000e+00	-6.818833e+03	4.016468e+02	-6.803524e+03	3.998315e+02	1.125115e+04	1.236434e+03
8.990000e+00	-6.904977e+03	4.070194e+02	-6.887490e+03	4.088685e+02	1.135972e+04	1.248113e+03
8.995000e+00	-6.839743e+03	4.028479e+02	-6.824796e+03	4.003931e+02	1.127494e+04	1.237106e+03
8.999250e+00	-6.862560e+03	4.038142e+02	-6.847924e+03	4.007104e+02	1.130820e+04	1.240362e+03
9.000000e+00	-6.883227e+03	4.061673e+02	-6.867243e+03	4.053813e+02	1.135139e+04	1.245306e+03
9.004433e+00	-6.908432e+03	4.076279e+02	-6.890900e+03	4.095485e+02	1.136370e+04	1.247045e+03
9.005000e+00	-6.897361e+03	4.063178e+02	-6.881620e+03	4.049880e+02	1.135673e+04	1.245279e+03
9.009446e+00	-6.861418e+03	4.056349e+02	-6.847220e+03	4.016245e+02	1.135074e+04	1.242372e+03
9.010000e+00	-6.853530e+03	4.055382e+02	-6.838400e+03	4.033354e+02	1.132776e+04	1.240211e+03
