"LEM_ADAMSS"

"Time      "	".JOINT_38.Element_Force.X"	".JOINT_38.Element_Force.Y"
7.119336e+00	-1.829626e+03	1.732644e+03
7.120000e+00	-1.868004e+03	1.729090e+03
7.130000e+00	-1.924168e+03	1.749697e+03
7.136929e+00	-1.887020e+03	1.734586e+03
7.140000e+00	-1.909797e+03	1.742196e+03
7.150000e+00	-1.854365e+03	1.727628e+03
7.160000e+00	-1.905788e+03	1.730063e+03
7.164881e+00	-1.898760e+03	1.743399e+03
7.170000e+00	-1.884880e+03	1.737462e+03
7.180000e+00	-1.881945e+03	1.739676e+03
7.186349e+00	-1.846604e+03	1.749645e+03
7.190000e+00	-1.941428e+03	1.748438e+03
7.193495e+00	-1.891801e+03	1.747363e+03
7.198726e+00	-1.931595e+03	1.750013e+03
7.200000e+00	-1.941249e+03	1.742614e+03
7.207729e+00	-1.985097e+03	1.747935e+03
7.210000e+00	-1.921283e+03	1.750351e+03
7.219167e+00	-1.738347e+03	1.750316e+03
7.220000e+00	-1.800910e+03	1.753028e+03
7.229358e+00	-1.865971e+03	1.754453e+03
7.230000e+00	-1.896066e+03	1.750395e+03
7.235705e+00	-1.993892e+03	1.751893e+03
7.240000e+00	-1.934696e+03	1.761346e+03
7.250000e+00	-1.915714e+03	1.745223e+03
7.256985e+00	-1.939482e+03	1.757441e+03
7.260000e+00	-1.932166e+03	1.754068e+03
7.263880e+00	-1.934015e+03	1.763090e+03
7.270000e+00	-1.945698e+03	1.760535e+03
7.275101e+00	-1.934922e+03	1.762694e+03
7.279315e+00	-1.873843e+03	1.762083e+03
7.280000e+00	-1.913785e+03	1.759587e+03
7.285572e+00	-2.017128e+03	1.767940e+03
7.290000e+00	-1.963579e+03	1.777210e+03
7.300000e+00	-1.916676e+03	1.755258e+03
7.310000e+00	-1.953633e+03	1.774451e+03
7.315141e+00	-1.877222e+03	1.768001e+03
7.320000e+00	-1.966921e+03	1.774347e+03
7.330000e+00	-1.967174e+03	1.767126e+03
7.339199e+00	-1.952102e+03	1.774537e+03
7.340000e+00	-1.954445e+03	1.773841e+03
7.350000e+00	-1.914941e+03	1.775725e+03
7.360000e+00	-1.960556e+03	1.777809e+03
7.369395e+00	-1.893977e+03	1.781800e+03
7.370000e+00	-1.927519e+03	1.776231e+03
7.375122e+00	-2.038929e+03	1.783797e+03
7.380000e+00	-1.936636e+03	1.778044e+03
7.386493e+00	-1.909056e+03	1.788304e+03
7.390000e+00	-1.987910e+03	1.784287e+03
7.394466e+00	-1.914003e+03	1.782996e+03
7.398467e+00	-1.885033e+03	1.802874e+03
7.400000e+00	-1.964941e+03	1.780077e+03
7.410000e+00	-1.929577e+03	1.780409e+03
7.417765e+00	-2.023885e+03	1.788478e+03
7.420000e+00	-1.997488e+03	1.787737e+03
7.430000e+00	-1.933829e+03	1.777597e+03
7.440000e+00	-1.955374e+03	1.785008e+03
7.450000e+00	-1.939650e+03	1.801058e+03
7.453809e+00	-2.018408e+03	1.795013e+03
7.460000e+00	-1.992591e+03	1.793064e+03
7.469084e+00	-1.946558e+03	1.804240e+03
7.470000e+00	-1.986610e+03	1.797094e+03
7.476638e+00	-1.994993e+03	1.799371e+03
7.480000e+00	-2.002247e+03	1.809268e+03
7.490000e+00	-2.025187e+03	1.804969e+03
7.496283e+00	-2.012760e+03	1.803942e+03
7.500000e+00	-1.969889e+03	1.795789e+03
7.509120e+00	-2.010074e+03	1.807564e+03
7.510000e+00	-1.988247e+03	1.801346e+03
7.514285e+00	-1.996747e+03	1.808335e+03
7.518758e+00	-1.885918e+03	1.808574e+03
7.520000e+00	-1.986713e+03	1.799987e+03
7.530000e+00	-1.996573e+03	1.808297e+03
7.540000e+00	-1.943423e+03	1.800136e+03
7.550000e+00	-1.979698e+03	1.805133e+03
7.558570e+00	-1.962603e+03	1.816495e+03
7.560000e+00	-1.977407e+03	1.818805e+03
7.570000e+00	-2.000195e+03	1.810323e+03
7.576701e+00	-1.999969e+03	1.818405e+03
7.580000e+00	-2.029440e+03	1.828168e+03
7.590000e+00	-2.068522e+03	1.827960e+03
7.599794e+00	-2.119773e+03	1.818453e+03
7.600000e+00	-2.046492e+03	1.825154e+03
7.610000e+00	-1.996136e+03	1.823362e+03
7.618319e+00	-2.012031e+03	1.831768e+03
7.620000e+00	-2.026987e+03	1.826251e+03
7.627023e+00	-2.103754e+03	1.831276e+03
7.630000e+00	-2.052496e+03	1.829279e+03
7.637486e+00	-2.029488e+03	1.833572e+03
7.640000e+00	-2.029544e+03	1.829315e+03
7.645867e+00	-2.055214e+03	1.831098e+03
7.650000e+00	-2.075590e+03	1.842059e+03
7.660000e+00	-2.078674e+03	1.820809e+03
7.670000e+00	-2.040857e+03	1.843028e+03
7.678971e+00	-2.034536e+03	1.839694e+03
7.680000e+00	-2.056953e+03	1.842517e+03
7.690000e+00	-2.052948e+03	1.834932e+03
7.700000e+00	-2.003552e+03	1.834578e+03
7.709128e+00	-2.055451e+03	1.849710e+03
7.710000e+00	-2.064286e+03	1.845350e+03
7.720000e+00	-1.890957e+03	1.831556e+03
7.722591e+00	-2.077082e+03	1.850312e+03
7.730000e+00	-1.959113e+03	1.845944e+03
7.736330e+00	-2.063631e+03	1.850071e+03
7.740000e+00	-2.068033e+03	1.861175e+03
7.743888e+00	-2.094426e+03	1.852613e+03
7.749010e+00	-2.046552e+03	1.850906e+03
7.750000e+00	-2.052524e+03	1.856423e+03
7.760000e+00	-2.004132e+03	1.852469e+03
7.770000e+00	-2.136471e+03	1.873817e+03
7.780000e+00	-2.106736e+03	1.855077e+03
7.787044e+00	-2.054916e+03	1.864431e+03
7.790000e+00	-2.075054e+03	1.859992e+03
7.797727e+00	-2.084256e+03	1.866856e+03
7.800000e+00	-2.033538e+03	1.857440e+03
7.807264e+00	-2.096752e+03	1.861609e+03
7.810000e+00	-2.116935e+03	1.871783e+03
7.820000e+00	-2.134474e+03	1.867588e+03
7.830000e+00	-2.219011e+03	1.868249e+03
7.839042e+00	-1.922324e+03	1.879933e+03
7.840000e+00	-1.991048e+03	1.864999e+03
7.847624e+00	-1.997823e+03	1.867684e+03
7.850000e+00	-1.953157e+03	1.862524e+03
7.860000e+00	-2.002901e+03	1.868999e+03
7.863792e+00	-2.180575e+03	1.876472e+03
7.869395e+00	-2.017956e+03	1.878611e+03
7.870000e+00	-2.047941e+03	1.872900e+03
7.875677e+00	-2.179519e+03	1.874012e+03
7.880000e+00	-2.102245e+03	1.883913e+03
7.883128e+00	-2.062490e+03	1.874879e+03
7.890000e+00	-2.133178e+03	1.880574e+03
7.895497e+00	-2.039817e+03	1.878427e+03
7.900000e+00	-2.077545e+03	1.871722e+03
7.907134e+00	-2.115371e+03	1.879935e+03
7.910000e+00	-2.149707e+03	1.892886e+03
7.920000e+00	-2.171838e+03	1.890611e+03
7.924930e+00	-2.026002e+03	1.890303e+03
7.930000e+00	-2.092692e+03	1.876846e+03
7.937151e+00	-2.122515e+03	1.885609e+03
7.940000e+00	-2.156435e+03	1.898026e+03
7.950000e+00	-2.178203e+03	1.894588e+03
7.952915e+00	-2.119591e+03	1.895413e+03
7.960000e+00	-2.132491e+03	1.887398e+03
7.969068e+00	-2.059511e+03	1.898589e+03
7.970000e+00	-2.120536e+03	1.891157e+03
7.975451e+00	-2.200889e+03	1.898120e+03
7.980000e+00	-2.147237e+03	1.912139e+03
7.990000e+00	-2.156728e+03	1.910749e+03
7.995936e+00	-2.141814e+03	1.897049e+03
8.000000e+00	-2.133275e+03	1.893944e+03
8.005116e+00	-2.199573e+03	1.903447e+03
8.010000e+00	-2.098029e+03	1.895628e+03
8.016264e+00	-2.061756e+03	1.904504e+03
8.020000e+00	-2.162886e+03	1.908112e+03
8.023044e+00	-2.123849e+03	1.902817e+03
8.028404e+00	-2.148553e+03	1.905877e+03
8.030000e+00	-2.169529e+03	1.903219e+03
8.040000e+00	-2.119761e+03	1.907033e+03
8.047363e+00	-2.195745e+03	1.905353e+03
8.050000e+00	-2.167446e+03	1.909303e+03
8.056898e+00	-2.088696e+03	1.907053e+03
8.060000e+00	-2.227387e+03	1.921799e+03
8.067023e+00	-2.094907e+03	1.918862e+03
8.070000e+00	-2.150359e+03	1.909583e+03
8.075455e+00	-2.249278e+03	1.917004e+03
8.080000e+00	-2.165946e+03	1.928281e+03
8.084902e+00	-2.084828e+03	1.919154e+03
8.090000e+00	-2.121361e+03	1.904783e+03
8.099097e+00	-2.176994e+03	1.921608e+03
8.100000e+00	-2.137290e+03	1.910593e+03
8.110000e+00	-2.138724e+03	1.913780e+03
8.114148e+00	-2.140691e+03	1.918349e+03
8.119192e+00	-2.156914e+03	1.920102e+03
8.120000e+00	-2.154784e+03	1.916923e+03
8.128677e+00	-2.076845e+03	1.922519e+03
8.130000e+00	-2.151727e+03	1.918670e+03
8.134500e+00	-2.244167e+03	1.929040e+03
8.139348e+00	-2.100753e+03	1.924949e+03
8.140000e+00	-2.138081e+03	1.922099e+03
8.145499e+00	-2.259795e+03	1.931926e+03
8.150000e+00	-2.193826e+03	1.944482e+03
8.158181e+00	-2.236090e+03	1.928986e+03
8.160000e+00	-2.209676e+03	1.930652e+03
8.164447e+00	-2.165066e+03	1.927997e+03
8.169460e+00	-2.110675e+03	1.933099e+03
8.170000e+00	-2.147286e+03	1.925225e+03
8.179355e+00	-2.094986e+03	1.932549e+03
8.180000e+00	-2.142716e+03	1.928527e+03
8.185209e+00	-2.257705e+03	1.938219e+03
8.190000e+00	-2.150992e+03	1.930867e+03
8.196386e+00	-2.116293e+03	1.941177e+03
8.200000e+00	-2.204539e+03	1.938906e+03
8.203785e+00	-2.150337e+03	1.938228e+03
8.210000e+00	-2.216414e+03	1.929797e+03
8.220000e+00	-2.083780e+03	1.931419e+03
8.230000e+00	-2.165609e+03	1.934115e+03
8.232934e+00	-2.204083e+03	1.945134e+03
8.237996e+00	-2.180028e+03	1.943265e+03
8.240000e+00	-2.170959e+03	1.940341e+03
8.246275e+00	-2.146721e+03	1.952013e+03
8.250000e+00	-2.212369e+03	1.947204e+03
8.254539e+00	-2.150593e+03	1.945524e+03
8.258462e+00	-2.103506e+03	1.964581e+03
8.260000e+00	-2.188930e+03	1.942250e+03
8.270000e+00	-2.146037e+03	1.939609e+03
8.274965e+00	-2.254914e+03	1.946530e+03
8.280000e+00	-2.187520e+03	1.957727e+03
8.283349e+00	-2.163434e+03	1.949553e+03
8.290000e+00	-2.226329e+03	1.957711e+03
8.299218e+00	-2.203354e+03	1.954504e+03
8.300000e+00	-2.219054e+03	1.958205e+03
8.308951e+00	-2.238445e+03	1.957121e+03
8.310000e+00	-2.215447e+03	1.950420e+03
8.319176e+00	-2.213307e+03	1.959350e+03
8.320000e+00	-2.201600e+03	1.954704e+03
8.330000e+00	-2.209596e+03	1.957458e+03
8.334675e+00	-2.261896e+03	1.957788e+03
8.340000e+00	-2.165103e+03	1.952317e+03
8.350000e+00	-2.202850e+03	1.969899e+03
8.354929e+00	-2.158755e+03	1.965694e+03
8.360000e+00	-2.259029e+03	1.977457e+03
8.368939e+00	-2.295807e+03	1.964157e+03
8.370000e+00	-2.243722e+03	1.972583e+03
8.373286e+00	-2.147130e+03	1.972639e+03
8.380000e+00	-2.282654e+03	1.969422e+03
8.388629e+00	-2.308088e+03	1.969598e+03
8.390000e+00	-2.242671e+03	1.975594e+03
8.395113e+00	-2.220722e+03	1.975459e+03
8.400000e+00	-2.202686e+03	1.968318e+03
8.410000e+00	-2.175995e+03	1.963947e+03
8.417832e+00	-2.223703e+03	1.976926e+03
8.420000e+00	-2.214880e+03	1.971796e+03
8.423095e+00	-2.254423e+03	1.980509e+03
8.428096e+00	-2.230513e+03	1.978835e+03
8.430000e+00	-2.221797e+03	1.977058e+03
8.438415e+00	-2.140092e+03	2.000205e+03
8.440000e+00	-2.238131e+03	1.975253e+03
8.450000e+00	-2.180620e+03	1.970393e+03
8.460000e+00	-2.217666e+03	1.989341e+03
8.469326e+00	-2.325018e+03	1.990720e+03
8.470000e+00	-2.272566e+03	1.990417e+03
8.475705e+00	-2.164321e+03	1.989532e+03
8.480000e+00	-2.225294e+03	1.978021e+03
8.484984e+00	-2.305312e+03	1.986985e+03
8.490000e+00	-2.251088e+03	1.999717e+03
8.500000e+00	-2.206560e+03	1.987822e+03
8.510000e+00	-2.238838e+03	1.985891e+03
8.520000e+00	-2.500526e+03	1.961610e+03
8.525851e+00	-1.996996e+03	2.009263e+03
8.530000e+00	-2.334187e+03	1.996542e+03
8.538692e+00	-2.192855e+03	2.001021e+03
8.540000e+00	-2.262464e+03	1.997207e+03
8.544555e+00	-2.359960e+03	2.007463e+03
8.550000e+00	-2.197361e+03	1.985861e+03
8.556895e+00	-2.289687e+03	2.005373e+03
8.560000e+00	-2.255217e+03	1.994338e+03
8.568623e+00	-2.204604e+03	2.002275e+03
8.570000e+00	-2.224683e+03	2.015392e+03
8.580000e+00	-2.384371e+03	2.024057e+03
8.586092e+00	-2.369373e+03	2.004689e+03
8.590000e+00	-2.293482e+03	2.012268e+03
8.594547e+00	-2.213830e+03	2.009246e+03
8.599370e+00	-2.348858e+03	2.013744e+03
8.600000e+00	-2.309832e+03	2.015735e+03
8.605627e+00	-2.187755e+03	2.012419e+03
8.610000e+00	-2.255255e+03	1.999800e+03
8.620000e+00	-2.244817e+03	2.007023e+03
8.623139e+00	-2.307267e+03	2.017570e+03
8.630000e+00	-2.274185e+03	2.015754e+03
8.635676e+00	-2.321707e+03	2.017816e+03
8.639423e+00	-2.357424e+03	2.017863e+03
8.640000e+00	-2.325287e+03	2.022039e+03
8.645566e+00	-2.198726e+03	2.018017e+03
8.650000e+00	-2.249725e+03	2.002873e+03
8.656822e+00	-2.318970e+03	2.025542e+03
8.660000e+00	-2.268377e+03	2.009846e+03
8.670000e+00	-2.266536e+03	2.017497e+03
8.673150e+00	-2.320649e+03	2.026575e+03
8.680000e+00	-2.285836e+03	2.025075e+03
8.685608e+00	-2.335344e+03	2.027797e+03
8.689412e+00	-2.376958e+03	2.028141e+03
8.690000e+00	-2.339685e+03	2.032088e+03
8.695491e+00	-2.212672e+03	2.027287e+03
8.700000e+00	-2.256969e+03	2.009913e+03
8.710000e+00	-2.199998e+03	2.027741e+03
8.716172e+00	-2.292129e+03	2.028531e+03
8.720000e+00	-2.277371e+03	2.028813e+03
8.723370e+00	-2.370310e+03	2.037091e+03
8.729448e+00	-2.368551e+03	2.033211e+03
8.730000e+00	-2.346055e+03	2.038458e+03
8.735555e+00	-2.216502e+03	2.040095e+03
8.740000e+00	-2.304206e+03	2.026872e+03
8.744945e+00	-2.376580e+03	2.036763e+03
8.750000e+00	-2.322776e+03	2.051069e+03
8.760000e+00	-2.396686e+03	2.068684e+03
8.770000e+00	-2.357702e+03	2.055664e+03
8.779163e+00	-2.254810e+03	2.060185e+03
8.780000e+00	-2.305937e+03	2.035303e+03
8.790000e+00	-2.324543e+03	2.049345e+03
8.800000e+00	-2.455502e+03	2.045006e+03
8.809299e+00	-2.241098e+03	2.058037e+03
8.810000e+00	-2.313912e+03	2.045472e+03
8.814724e+00	-2.327026e+03	2.051194e+03
8.820000e+00	-2.335762e+03	2.050435e+03
8.825172e+00	-2.387063e+03	2.051889e+03
8.830000e+00	-2.319899e+03	2.050055e+03
8.840000e+00	-2.334159e+03	2.053103e+03
8.844158e+00	-2.327092e+03	2.056280e+03
8.849170e+00	-2.363480e+03	2.060634e+03
8.850000e+00	-2.346187e+03	2.053723e+03
8.859172e+00	-2.364400e+03	2.063137e+03
8.860000e+00	-2.343653e+03	2.056403e+03
8.869186e+00	-2.364247e+03	2.064224e+03
8.870000e+00	-2.348464e+03	2.058615e+03
8.879231e+00	-2.355675e+03	2.063638e+03
8.880000e+00	-2.355045e+03	2.060940e+03
8.890000e+00	-2.372684e+03	2.068904e+03
8.895026e+00	-2.369531e+03	2.070255e+03
8.900000e+00	-2.346355e+03	2.064867e+03
8.910000e+00	-2.326424e+03	2.062440e+03
8.920000e+00	-2.485579e+03	2.070878e+03
8.926932e+00	-2.214143e+03	2.091489e+03
8.930000e+00	-2.449720e+03	2.066447e+03
8.934184e+00	-2.295443e+03	2.079193e+03
8.939188e+00	-2.393919e+03	2.079426e+03
8.940000e+00	-2.379184e+03	2.073351e+03
8.949229e+00	-2.376306e+03	2.077195e+03
8.950000e+00	-2.373925e+03	2.074213e+03
8.960000e+00	-2.402602e+03	2.085208e+03
8.970000e+00	-2.424172e+03	2.092873e+03
8.980000e+00	-2.400211e+03	2.085746e+03
8.988867e+00	-2.410032e+03	2.084537e+03
8.990000e+00	-2.413435e+03	2.078651e+03
9.000000e+00	-2.386186e+03	2.082664e+03
9.010000e+00	-2.370283e+03	2.084505e+03
9.019087e+00	-2.396432e+03	2.090689e+03
9.020000e+00	-2.412445e+03	2.096734e+03
9.029372e+00	-2.316856e+03	2.093252e+03
9.030000e+00	-2.369176e+03	2.088708e+03
9.039464e+00	-2.507114e+03	2.084159e+03
9.040000e+00	-2.482068e+03	2.096227e+03
9.047895e+00	-2.361032e+03	2.092735e+03
9.050000e+00	-2.373810e+03	2.095247e+03
9.060000e+00	-2.444297e+03	2.118543e+03
9.068079e+00	-2.482333e+03	2.103399e+03
9.070000e+00	-2.461898e+03	2.106911e+03
9.072563e+00	-2.404596e+03	2.104779e+03
9.080000e+00	-2.437433e+03	2.101851e+03
9.085651e+00	-2.416690e+03	2.111737e+03
9.090000e+00	-2.387695e+03	2.102635e+03
9.094031e+00	-2.337553e+03	2.109496e+03
9.100000e+00	-2.485787e+03	2.125279e+03
9.106154e+00	-2.484953e+03	2.112087e+03
9.110000e+00	-2.446746e+03	2.117894e+03
9.120000e+00	-2.410019e+03	2.116376e+03
9.125496e+00	-2.413540e+03	2.117066e+03
9.130000e+00	-2.351063e+03	2.093064e+03
9.136859e+00	-2.442012e+03	2.113724e+03
9.140000e+00	-2.403358e+03	2.100639e+03
9.142833e+00	-2.452214e+03	2.116848e+03
9.147811e+00	-2.424484e+03	2.115680e+03
9.150000e+00	-2.407231e+03	2.109964e+03
9.153187e+00	-2.453983e+03	2.118748e+03
9.158075e+00	-2.418957e+03	2.114980e+03
9.160000e+00	-2.412450e+03	2.113160e+03
9.165104e+00	-2.476830e+03	2.122656e+03
9.170000e+00	-2.432715e+03	2.120330e+03
9.178176e+00	-2.396347e+03	2.123074e+03
9.180000e+00	-2.451877e+03	2.118621e+03
9.184599e+00	-2.538493e+03	2.128454e+03
9.190000e+00	-2.364140e+03	2.104103e+03
9.196779e+00	-2.464683e+03	2.127266e+03
9.200000e+00	-2.405425e+03	2.108697e+03
9.208078e+00	-2.352127e+03	2.134102e+03
9.210000e+00	-2.552940e+03	2.117696e+03
9.220000e+00	-2.487602e+03	2.141238e+03
9.223925e+00	-2.363661e+03	2.126052e+03
9.228804e+00	-2.549657e+03	2.133848e+03
9.230000e+00	-2.474970e+03	2.137183e+03
9.234474e+00	-2.360945e+03	2.130151e+03
9.240000e+00	-2.478030e+03	2.136438e+03
9.245543e+00	-2.355884e+03	2.131462e+03
9.250000e+00	-2.410887e+03	2.114028e+03
9.256706e+00	-2.482488e+03	2.139681e+03
9.260000e+00	-2.407433e+03	2.115955e+03
9.266772e+00	-2.487479e+03	2.142556e+03
9.270000e+00	-2.410496e+03	2.118585e+03
9.276748e+00	-2.491993e+03	2.145529e+03
9.280000e+00	-2.406573e+03	2.119161e+03
9.286854e+00	-2.490964e+03	2.145511e+03
9.290000e+00	-2.427500e+03	2.125445e+03
9.298082e+00	-2.370673e+03	2.151531e+03
9.300000e+00	-2.581113e+03	2.134001e+03
9.310000e+00	-2.514971e+03	2.158963e+03
9.313864e+00	-2.387437e+03	2.142997e+03
9.318755e+00	-2.574401e+03	2.152359e+03
9.320000e+00	-2.496649e+03	2.153809e+03
9.324512e+00	-2.375670e+03	2.144291e+03
9.329358e+00	-2.562756e+03	2.153883e+03
9.330000e+00	-2.507321e+03	2.153975e+03
9.335383e+00	-2.379595e+03	2.147573e+03
9.340000e+00	-2.493839e+03	2.147798e+03
9.345338e+00	-2.526601e+03	2.148041e+03
9.350000e+00	-2.465370e+03	2.149197e+03
9.356519e+00	-2.418384e+03	2.158092e+03
9.360000e+00	-2.509955e+03	2.157727e+03
9.363788e+00	-2.450621e+03	2.155803e+03
9.370000e+00	-2.537748e+03	2.149981e+03
9.378486e+00	-2.632387e+03	2.152823e+03
9.380000e+00	-2.566867e+03	2.155258e+03
9.390000e+00	-2.510457e+03	2.169640e+03
9.394844e+00	-2.419497e+03	2.158845e+03
9.400000e+00	-2.562612e+03	2.184814e+03
9.406617e+00	-2.487907e+03	2.163272e+03
9.410000e+00	-2.532402e+03	2.183852e+03
9.415751e+00	-2.520153e+03	2.164805e+03
9.420000e+00	-2.516804e+03	2.164033e+03
9.424524e+00	-2.579037e+03	2.174273e+03
9.429335e+00	-2.411748e+03	2.165394e+03
9.430000e+00	-2.477421e+03	2.163452e+03
9.440000e+00	-2.464688e+03	2.171172e+03
9.448270e+00	-2.542510e+03	2.168516e+03
9.450000e+00	-2.539608e+03	2.172619e+03
9.459444e+00	-2.468536e+03	2.178308e+03
9.460000e+00	-2.469977e+03	2.169800e+03
9.464863e+00	-2.698535e+03	2.173359e+03
9.470000e+00	-2.446637e+03	2.166519e+03
9.476969e+00	-2.537528e+03	2.176715e+03
9.480000e+00	-2.567924e+03	2.193266e+03
9.483383e+00	-2.564286e+03	2.179173e+03
9.490000e+00	-2.635139e+03	2.204896e+03
9.497214e+00	-2.473331e+03	2.175332e+03
9.500000e+00	-2.534358e+03	2.191038e+03
9.508883e+00	-2.520021e+03	2.179404e+03
9.510000e+00	-2.536719e+03	2.193507e+03
9.514010e+00	-2.560159e+03	2.189729e+03
9.518885e+00	-2.506497e+03	2.181476e+03
9.520000e+00	-2.518387e+03	2.191631e+03
9.528245e+00	-2.570744e+03	2.187484e+03
9.530000e+00	-2.542161e+03	2.190246e+03
9.535359e+00	-2.400104e+03	2.184313e+03
9.540000e+00	-2.551962e+03	2.186732e+03
9.545067e+00	-2.607955e+03	2.192258e+03
9.550000e+00	-2.494398e+03	2.181716e+03
9.553009e+00	-2.571768e+03	2.196037e+03
9.557855e+00	-2.515751e+03	2.188192e+03
9.560000e+00	-2.512834e+03	2.183010e+03
9.570000e+00	-2.577080e+03	2.186591e+03
9.575410e+00	-2.571005e+03	2.195323e+03
9.579375e+00	-2.647037e+03	2.201302e+03
9.580000e+00	-2.578505e+03	2.201965e+03
9.585161e+00	-2.446041e+03	2.192874e+03
9.590000e+00	-2.591375e+03	2.210871e+03
9.593078e+00	-2.499595e+03	2.195972e+03
9.600000e+00	-2.569991e+03	2.205319e+03
9.610000e+00	-2.639492e+03	2.199473e+03
9.615006e+00	-2.467135e+03	2.197704e+03
9.620000e+00	-2.622213e+03	2.224629e+03
9.627694e+00	-2.443429e+03	2.202669e+03
9.630000e+00	-2.565239e+03	2.207057e+03
9.640000e+00	-2.489607e+03	2.191606e+03
9.650000e+00	-2.547352e+03	2.218960e+03
9.655234e+00	-2.536145e+03	2.211244e+03
9.660000e+00	-2.558061e+03	2.208266e+03
9.664812e+00	-2.653735e+03	2.220654e+03
9.670000e+00	-2.491080e+03	2.194191e+03
9.676673e+00	-2.602112e+03	2.221344e+03
9.680000e+00	-2.595085e+03	2.218122e+03
9.688963e+00	-2.618986e+03	2.220001e+03
9.690000e+00	-2.577636e+03	2.207862e+03
9.700000e+00	-2.606586e+03	2.206916e+03
9.703230e+00	-2.454647e+03	2.230078e+03
9.710000e+00	-2.639858e+03	2.220239e+03
9.713649e+00	-2.776601e+03	2.238840e+03
9.718201e+00	-2.579672e+03	2.218271e+03
9.720000e+00	-2.585170e+03	2.226950e+03
9.730000e+00	-2.551466e+03	2.219581e+03
9.736238e+00	-2.663256e+03	2.223175e+03
9.740000e+00	-2.481785e+03	2.210047e+03
9.750000e+00	-2.529535e+03	2.229947e+03
9.758943e+00	-2.640608e+03	2.234986e+03
9.760000e+00	-2.583759e+03	2.218631e+03
9.763926e+00	-2.577743e+03	2.227155e+03
9.769106e+00	-2.625467e+03	2.239065e+03
9.770000e+00	-2.576068e+03	2.221451e+03
9.780000e+00	-2.630887e+03	2.225801e+03
9.785338e+00	-2.632792e+03	2.236925e+03
9.790000e+00	-2.617920e+03	2.239496e+03
9.800000e+00	-2.677120e+03	2.261049e+03
9.806569e+00	-2.587579e+03	2.237043e+03
9.810000e+00	-2.653346e+03	2.266260e+03
9.816545e+00	-2.595822e+03	2.239491e+03
9.820000e+00	-2.652220e+03	2.267180e+03
9.830000e+00	-2.592500e+03	2.241656e+03
9.839260e+00	-2.606519e+03	2.243724e+03
9.840000e+00	-2.610705e+03	2.241054e+03
9.844148e+00	-2.701936e+03	2.251458e+03
9.850000e+00	-2.612619e+03	2.246185e+03
9.859351e+00	-2.520634e+03	2.246506e+03
9.860000e+00	-2.588775e+03	2.243991e+03
9.864176e+00	-2.647068e+03	2.246991e+03
9.869468e+00	-2.734212e+03	2.241059e+03
9.870000e+00	-2.705826e+03	2.253646e+03
9.877818e+00	-2.590182e+03	2.250270e+03
9.880000e+00	-2.602907e+03	2.250540e+03
9.886216e+00	-2.721344e+03	2.262127e+03
9.890000e+00	-2.653565e+03	2.266304e+03
9.893952e+00	-2.664263e+03	2.262460e+03
9.900000e+00	-2.616217e+03	2.262028e+03
9.906132e+00	-2.590804e+03	2.262905e+03
9.910000e+00	-2.584789e+03	2.248557e+03
9.918141e+00	-2.619268e+03	2.254988e+03
9.920000e+00	-2.607556e+03	2.255020e+03
9.924022e+00	-2.630572e+03	2.262531e+03
9.930000e+00	-2.645592e+03	2.253850e+03
9.933742e+00	-2.699841e+03	2.266441e+03
9.940000e+00	-2.634231e+03	2.259754e+03
9.944316e+00	-2.743594e+03	2.274066e+03
9.950000e+00	-2.619699e+03	2.260926e+03
9.959401e+00	-2.572486e+03	2.268770e+03
9.960000e+00	-2.616186e+03	2.264584e+03
9.965139e+00	-2.754885e+03	2.277491e+03
9.970000e+00	-2.606706e+03	2.261478e+03
9.973020e+00	-2.689390e+03	2.276910e+03
9.979322e+00	-2.631360e+03	2.272221e+03
9.980000e+00	-2.647447e+03	2.273272e+03
9.988137e+00	-2.664638e+03	2.268432e+03
9.990000e+00	-2.633854e+03	2.269560e+03
1.000000e+01	-2.624120e+03	2.272181e+03


